id,composition,Eg
1781,Co3P2O16,0.009299999999999977
1782,Ag1Mo6Cl13,2.2856
1783,Zr1Ti1Pb2O6,2.7541
1784,Yb1Te4Pb3,1.3438
1785,Zr3Ti1Pb4O12,2.8395
1786,Y2Mg1S4,1.5081000000000002
1787,Sr1Y1Al3O7,4.1804999999999986
1788,Sr1Nd1Zn1Ru1O6,0.4328000000000003
1789,Sr2Hf1Ti1O6,2.4816
1790,Sr2La2Cr3Mo1O12,1.4502999999999997
1791,Si1Ge1,0.6092000000000004
1792,Rb8Nd1As4S16,0.033499999999999974
1793,Rb2Er1Ti1P3O12,2.5775
1794,Pr1Eu1Cu1S3,0.01130000000000031
1795,Nd1Ti1Cd1Sb1O7,2.6814000000000004
1796,Na1Y1Ti2O6,2.3453000000000004
1797,Na1La1Nb4O12,1.3404999999999998
1798,Na4Ca2Sn1P4,0.9166
1799,Mg1Ni1O2,3.425
1800,La1Fe4Bi3O12,1.5656
1801,K1Na1Cl2,4.9559
1802,K1Ba1V2Cu1Cl1O7,0.2157
1803,Gd3S1O1F5,1.9296
1804,Cr1Co4Sb1O8,0.9448
1805,Cs4Ga3Fe1S8,0.4914000000000001
1806,Cd1Pb3Se4,0.7417999999999996
1807,Cd3Co2C12N12,0.027899999999999814
1808,Ba1Sr1Si4,0.8589000000000002
1809,Ca2Be2P2O9F1,0.7269999999999999
1810,Ca2La1Ga1Fe2O8,1.7492
1811,Ba1Sr3Ti4O12,1.6846
1812,Al1Tl1Si1O4,4.2701
1813,As1Br1O1F8,3.1729
1814,Cs2Bi4Se7,0.9019000000000004
1815,Tb2Mg1S4,2.2250000000000005
1816,Cr7Fe1O12,0.4664000000000002
1817,Mn1C2N2,1.4432999999999998
1818,Ca3In2N4,0.12789999999999946
1819,Ba4Sn1N4,0.7712999999999997
1821,Sn1C8N6,3.1311
1822,Zr3Si6N11,0.06820000000000004
1823,Mg3Mn2Si4O14,1.7872999999999997
1824,Zn1Fe1Si2O6,2.9256999999999995
1825,Nd8Al1Si3N3O15,1.0429000000000004
1826,Mg1S1,2.7919
1827,Li2Ti1Ge1O5,3.4689
1828,Sr2Mg1B2O6,4.579700000000001
1829,Al1Ag1Se2,1.136
1830,K2Ge1F6,5.8903
1831,Cs2Ni3Se4,0.6301000000000001
1832,Dy3Si3O10F1,5.1097
1833,Ba3Te2O9,2.3646
1834,Ca5Sb3,0.2502000000000004
1835,Cs1Ag1Se4,1.3113
1836,Na3Ga1S3,2.7538
1837,K2Mn1V2O7,2.4128
1838,Mn2P1O4F1,2.8032000000000004
1839,K2Co1Se2O6,2.9292
1840,Ba1Ca1V2O7,3.2315
1841,La2Ni1O4,0.8102999999999998
1842,Ce1Zn1B5O10,0.13739999999999952
1843,Rb2Mn1Cl4,1.3453
1844,Na4Al3Si3Cl1O12,4.6948
1845,Na2O1,1.8735
1846,Cs1Cr1H18N6Cl4O8,3.9756
1848,Zn1I2,2.9076000000000004
1849,V2Zn4O9,2.5433
1850,P4Se1O7,3.5478
1851,Sb7Pd20,0.09269999999999977
1852,H2C1N2,4.709899999999998
1853,Bi1I3O9,2.8849
1855,Nd1B3O6,5.4227
1856,Mg1B4,0.3705999999999996
1857,K1N1O3,2.9593
1858,Al2S3O12,6.0218
1859,Cs1Sm1Cd1Se3,2.0217
1860,Ta1Te1Cl9,2.6487
1861,K1Sb1Se2,1.4454
1862,Ag1As1C4S8N4F6,2.6186
1863,Ru1Cl1O2F6,0.5768
1864,Na6Pb1O5,1.0356999999999998
1865,Li1Fe1Se2O6,2.6327
1866,La3Si2Cl1O8,4.501800000000001
1867,Nd6S4Br1N3,1.2843
1868,Mo1S3N2Cl8,0.4986999999999999
1869,K2Zr1Si2O7,4.5246
1870,Al1S2N1Cl6,1.6836
1871,Ba1Mg1Si1O4,4.113899999999999
1872,K3Al2P3O12,4.4329
1873,Ag3As1S3,1.6949999999999994
1874,Sb3C2N1O2F16,3.9607
1875,Al1Tl1Cl4,4.7364000000000015
1876,Cs2U1Mo1O7,1.935
1877,Li2B4H4O9,5.115
1878,Mg3Al2Si3O12,4.9403
1879,Al2Co3Si3O12,2.9506
1880,K3Co1C6N6,4.3942999999999985
1881,H4N2O3,2.0118
1882,Sb1N6Cl1,0.5792999999999999
1883,Na1In1Si2O6,3.4821000000000004
1885,Na4Pu1Mo4O16,0.1593
1886,K1Ti1As1O5,3.0609
1887,Ba1Y1Ag1Se3,1.3283
1889,Y3U2O10,0.1465999999999994
1890,Sc2Te3,0.014300000000000425
1891,Na1Ca2V3Co2O12,2.1016000000000004
1892,H1I1,4.0624
1893,Sb1H12C2N6F5,4.93
1894,K1Ho2Cu1Mo4O16,1.1534999999999995
1895,H6Os5Pt1C16O16,1.8719
1896,H3Ru3C10Cl1O9,2.4527
1897,H8C2S3N2O6,5.7914
1898,Cs1U2O6,0.005100000000000549
1899,Li3Ni3O1F7,3.5335
1900,Li2V1Ni1O4,1.6759999999999995
1901,Li2V1Si1O4,1.2565
1902,Ho2Te1O6,2.5188
1903,Cs1Li1H4S1O5,4.5129
1904,Na5Li1Fe2P2C2O14,3.5832
1905,Li2Mn1Si2O6,3.1699
1907,Li3Fe1P2O8,2.2364
1908,Li3V2P3O12,1.8251
1909,Li2Sb1P3O10,3.8113
1910,Li2Mn1Fe1P2O8,3.7376
1911,Li1Co2P2O8,0.3421
1912,Li3Fe3B4O12,1.8122
1913,Na1Ge1P1C1O7,3.2705
1914,Sr2La1Cl7,4.0753
1915,Ba4Zr1O6,3.1559
1916,Mn3Sn1O8,1.6721
1917,Dy2P4O13,5.638800000000002
1918,Li2Nb4O11,2.5522
1919,Li2Al1Fe1O4,3.1821
1920,Sn1B1O3,2.3757999999999995
1921,Li2Fe3Bi1O8,0.2696000000000001
1922,Li1V1Cr1O4,1.3653
1923,Ag1Cl1O3,3.1131
1924,Fe3O2F4,1.3945999999999998
1925,Yb1Hf1O3,4.5175
1927,Li1Fe2Si2O7,2.0062
1928,Li6Fe1O3F3,2.7067
1929,K2Pd1F6,2.0466
1930,K1Be1H3,3.0876
1931,Li1Cu1O2,0.16149999999999998
1932,Bi1Au1O2,1.0986999999999996
1933,Mg1Ag1F3,2.1718
1934,Rb1Sr1Cl3,5.3416
1935,Ca3Fe2Mo2O12,1.7666999999999995
1936,Cr1W1O6,0.9157
1937,Ba2Cl1F3,5.7401
1938,K1B1S2O8,6.2377
1939,Mg1Zr1F6,6.5421
1940,Te1Mo1W1Se2S1,0.31010000000000026
1941,Te2Mo3W1S6,0.3123
1945,Mg6Cd1Co1O8,1.3152999999999997
1946,Th1Se3,1.2608
1947,Ba2Cd1Ge1,0.06620000000000004
1948,Cs2Hg1Au1,0.09010000000000007
1949,Na1Li1Tl2,0.19540000000000024
1950,Al1Cu1S2,1.3764000000000003
1951,K1Fe1O3,0.4780000000000001
1953,Na5Sb1O5,1.6321
1954,Tm1As1Se1,0.2617000000000003
1955,Cs2Na1Pr1I6,3.1147
1956,Cs1K2Al1Cl6,4.1897
1957,Na2V2F7,0.3737999999999999
1958,Rb2Pd3S4,1.2128
1962,Na3Li3Fe2P2C2O14,3.7009
1964,Rb1U1O3,0.41000000000000014
1965,Li4Fe5Ni1O12,0.04939999999999989
1966,Li3Cu2Ni5O12,0.12440000000000008
1967,Y1O2,0.2818
1968,V4O7,0.09189999999999998
1969,Ca1H16O10,3.7884
1970,Ba2Zn1Ge2O7,3.1017
1971,Th1Tl1F5,4.8516
1972,Zn2S2O11,0.015599999999999947
1973,Cs1Tm1Si1S4,3.046
1974,Th1Al20V2,0.03550000000000075
1975,Ta1Tl1V2O8,2.7799
1976,Th2Te3Mo1O13,3.3988
1977,Ba1V2H2Se2O11,1.6973
1978,K1Al1S2O20,0.5593000000000001
1979,Na2Fe1Ni2P3O12,1.6941000000000002
1980,Ni3Se3O10,0.2723
1981,Cs1P2H5O8,5.6227
1982,Ni1B1P1O6,0.09789999999999988
1983,La2Zr1Se5,0.8294999999999995
1984,Ca2P2O11,0.9723
1985,Al1P1O6,0.06990000000000003
1986,Co3P2H16O16,2.5200000000000005
1987,Ca1P2H8C2O6,5.4331000000000005
1988,Si1,0.15399999999999991
1989,Rb1Y1W2O8,3.3944
1990,Nd1Mg1B5O10,5.961099999999999
1991,Na3Tm1Br6,4.1991
1992,Li4Be3P3I1O12,5.374
1993,Mg1S1O8,0.2851999999999999
1994,La1S1Br1,2.5806000000000004
1995,Al2P3H12N3O12,4.8157000000000005
1997,Y4Mg1S7,1.1616999999999995
1998,Sr1Ca1S2,2.4209000000000005
1999,Nd6S3O2F8,2.6829000000000005
2000,Ni1H3C5N1O6,0.002599999999999936
2001,Na4Ni3Sb2O10,2.0762
2002,La2Ti2Zn1O8,2.2343
2003,La3Sm1Fe4O12,1.4068000000000005
2004,Hg11I2Br1Cl1O4,1.3568
2005,K2Ga1P2H3O8F2,4.920400000000001
2006,Cs1Ga5Hg4Se12,0.8009
2007,Cr1H5O4,2.4813
2008,Cd2Ga1Ag1Se4,0.06400000000000006
2009,Bi1Pb2F7,2.6367000000000003
2010,Ce4Si4N6O5,0.0730000000000004
2011,Al1Cu1P2Se6,0.8438000000000003
2012,Pr2Mg1S4,1.43
2013,Tb2Mg1Se4,2.2118
2014,Ca1Al2Si3O10,4.6131
2015,Mo1O3,0.9331
2016,Na1Mg1N1,0.9539
2017,Sr1Zr7N10,0.4427999999999999
2018,Zr1Cr1Ag1S4,0.3395000000000001
2019,Mg9Mn2N8,0.050499999999999545
2020,Nb3In1N6,0.6937999999999995
2021,Ti2Al2O7,0.5983
2022,Rb2Li1Co1C6N6,4.2865
2023,Rb1Dy2Cu1Se4,0.9298000000000002
2024,Na1V1Te1O5,3.0202
2025,Mg1In2S4,1.7646000000000002
2026,Na3In1Sb2,0.28469999999999995
2027,Ce1S2O8,1.0343000000000002
2028,Ce1F3,0.0005999999999994897
2029,Mn1Nb2O6,2.5103
2030,Pr1Fe1O3,1.4467
2031,Sn1P2Pb1O8,3.7068
2032,Ba1V2Cd1O7,3.0729
2033,Te1I1,0.7942999999999998
2034,Eu1I2,1.3096
2035,Bi2Mo1O6,2.6394
2036,Li4Al3Si3Cl1O12,5.2612000000000005
2037,H6S1N2O4,5.4258
2038,Ho1H1Se1,1.5069999999999997
2039,Na2Si1H12O9,4.6955
2040,Ca1P1H1O4,5.4322
2041,Mn1As1H2O5,1.4171
2042,K1H1C1N2,3.8763
2043,Ca1C2,1.3527
2044,Ti1O2,1.7121000000000002
2045,S2N1,1.7095000000000002
2046,Mn1P2O7,1.0346
2047,Li2V1P2O8,1.4545
2048,Ge1Br2F10,2.9048000000000003
2049,Au2O3,0.8199999999999998
2050,K1Sb2F7,4.1611
2051,Y6U1O12,1.934
2052,Na2Te1,2.0247
2053,Th1Br1N1,2.651
2054,La1Nb5O14,2.1536
2055,Cr1In1Br3,0.5057
2056,K2U1Br5,0.11670000000000025
2057,K1Mo4O6,0.03880000000000017
2058,Ga4Ge1O8,2.1456
2059,Ho1Cl1O1,5.1804
2060,V1Re2O9,1.8881
2061,K6Tl2Sb3,0.01869999999999994
2062,Cl2O7,3.6544
2063,Sr3P4O13,5.2118
2064,Ba2V3O9,1.5279000000000005
2065,Ti19Se20,0.007700000000000706
2066,Ac2S3,2.2732
2067,Zr3In1F15,5.4053
2068,Sm2Hf2O7,3.7274
2070,Nd1P1S4,2.2595
2071,Ti1O1F2,1.8523
2072,Cs2Zr1Tl1O1F5,4.153899999999998
2073,Co1As1S1,0.8205
2074,Na5Al3F14,6.5494
2075,Ti11Se4,0.004499999999999282
2076,Cs1La1Zn1Te3,1.5861
2077,Pb2C1Br2O3,2.7849000000000004
2078,In1Te1O3F1,3.1764
2079,Cr1P4O12,0.2939
2080,As2P2S7,2.6133
2081,Co1Ni1P4O12,3.0822
2082,Cs3Fe2F9,4.0305
2083,Rb4B9Se9,2.1943
2084,Cs2Co1N4O12,2.8266
2085,Ga1N5O14,1.2423
2086,K1Sn1,0.7335000000000003
2087,Rb2U3Te2O14,1.8384
2088,Fe1Bi1O3,1.5455999999999994
2089,Co2P2O7,2.8808
2090,Ba2Pr1Nb1O6,3.0923
2091,Cd1Ge1Bi2O6,1.9183
2092,La6S4N3Cl1,1.2614999999999998
2093,Rb2Y1Ga1Si4O12,4.1384
2094,K2S2N1O7,1.9902
2095,K2Nd2Ir1O7,0.3024
2096,Rb2Mo1As2O9,2.7463
2097,Sr2Fe1Br1O3,1.3459999999999999
2098,Rb1Fe1F4,2.8216
2099,Cs2Mn1F6,3.2329000000000003
2100,Ti3Bi4O12,2.2823
2101,Na3La1V2O8,3.7596
2102,Rb1Bi1Mo2O8,3.0775999999999994
2103,Rb1Re1S1O3,2.7986
2104,Li2Mn1Si1O4,3.0619000000000005
2105,V1H10N2O2F4,3.0431
2106,Hg1Sb3Xe1F17,2.7973
2107,P1N1F2,5.8161000000000005
2108,Cs3Cu1Te1S9,1.3256
2109,Cs2Al2P2O9,4.9022
2110,Na3V1S3O1,2.0084
2111,Xe1F3,2.48
2112,Ba1Ca1Ga4O8,3.0644
2113,Na1Ni1F3,4.6107999999999985
2114,K1Sm2Sb3Se8,0.5093999999999999
2115,Gd3Cu1Ge1Se7,0.7081
2116,Hg2C1N2Cl2,1.8676
2117,Gd3Cu1Sn1Se7,0.7255000000000003
2118,Cu1I1,1.2172
2119,Cu1Hg1Se1Cl1,0.6307999999999998
2120,Tl2Cd1Sn1Te4,0.4272
2121,Mn1Sb1Se2I1,0.5335000000000001
2123,Sb1I3Br2Cl6,1.1066
2124,Tl4Pd3Cl10,1.1367
2125,Y16B4C8I19,0.1993999999999998
2126,Li1Mo1P2O8,1.349
2127,Cu1Sb2Xe2F16,0.06940000000000035
2128,Na1H9O5,3.8961
2130,Fe1H1O2,0.2343000000000001
2131,Na1Ca1Si1H1O4,4.4883000000000015
2132,Al2Si1O5,4.0603
2133,Ba1H5Br1O3,4.7633
2134,Sr2Co1O3,0.5811
2135,Rb4Cd1Cl6,2.5940000000000003
2136,Cs2Tb6Te7N2,0.7338
2137,Ga1Re2C9O9,2.1241
2138,Rb1C1S1O3F3,5.4737
2139,Na1Nd1S2,2.0201
2140,Rb2Li1Sn4,0.9046000000000004
2141,Ba1Na2Al4Si4O16,4.7576
2142,K2Ba1Ni1N6O12,1.6946
2143,Ti1H12C2N6F6,2.8133
2144,Np1H16C4N8Cl1O6,0.4292999999999998
2145,Cu1H8C2N1Cl3,0.2036
2146,Na4V1S3O13,2.6285
2147,Na2P1H1O4,4.7495
2148,Mg7Si4H2O16,3.8438
2149,Fe2H13C6N1Cl2O11,2.3057
2150,W1O1F4,4.4111
2151,Li1Fe1Si2O6,3.0581
2152,Sr1O1,2.9368000000000003
2153,Li4Cr2Ni3Te3O16,0.9584
2154,Li2Mg2Mn1Fe1P4O16,0.9853
2155,Ni3O1F5,0.2256000000000001
2156,Sr2Ca1I6,3.6484
2157,Ba1Na2O2,1.6583
2158,K1Rb1O1,0.001999999999999988
2159,Mn1Sb4O12,1.0598
2161,Li4Cr1Co3P4O16,1.0944000000000005
2162,Li2Co3Si2O8,2.4703
2163,Ba5Nb2O10,2.3702
2165,Nb3Tl3O10,0.5236000000000001
2166,Na1Mn1O2,1.1563999999999997
2167,Li4Co1O1F4,0.042400000000000215
2168,Li2Mn4O5F3,0.4102000000000001
2169,Sb2H4Au1F16,0.8935000000000001
2171,Mn1F3,0.2602000000000002
2172,Sn2N2O1,0.5638000000000005
2173,Li2Mn1F5,1.8453
2174,Li1Mn3P3O12,0.31979999999999986
2176,Rb3Fe1O3,1.7836
2177,Li1Cr4O12,0.010899999999999964
2178,Li4Mn3Sn5O16,0.008399999999999963
2179,Li6Mn1Fe5B6O18,2.8479
2180,Li2Mn2S3O12,4.6747000000000005
2181,Li3Fe1B1O4,3.0694000000000004
2182,Li2Mn3V1O8,0.4980000000000002
2183,Mn1V4Ni1O12,2.0117000000000003
2184,H12Pt1C6N6O8,1.7757
2185,Ho2Ti1O5,3.1537
2186,Li1V1Cr1P2O8F2,1.4584
2187,Cu2W1S4,1.4456000000000002
2188,Sr1C1N2,3.6025000000000005
2189,Cd1Se1O3,3.0881
2190,Sr1Mg2Sb2,0.9813
2191,K2Na1Ga1P2,1.5764999999999998
2192,Sr3B1P1O3,2.0162
2193,Ba2Si5N8,2.8812999999999995
2194,K2Rb1Sb1,0.6904000000000001
2195,Zn1C1O3,3.5628
2196,H2C1,6.4208
2197,Ca1Cr2Cu2O8,0.5965000000000003
2198,Ca3Mn2Ga2O10,0.26139999999999985
2199,Mg2Ni1Sb1O6,0.2073999999999998
2200,Al2Cr3Si3O12,2.2963000000000005
2201,Ba1Te1,1.5930000000000002
2202,Na2Co1P2O7,2.3951
2203,Li3La1As2,0.5119000000000007
2204,K2Zn1P4O12,4.8504
2205,Te3Mo1W1S1,0.2633000000000001
2206,Mo3W1S8,1.5080999999999998
2207,V1Zn2N3,1.3539
2208,Zn2Sb1N3,0.1737000000000002
2209,Li1Mg14Al1O16,4.0817000000000005
2210,Ge1O2,1.3714999999999993
2211,Sm2Co2O5,0.7183999999999999
2212,K1V1O3,0.22270000000000006
2214,Zn1O2F2,0.035499999999999865
2216,Hf2Re1Ag1,0.11560000000000015
2217,Cs1Rb1I2,3.7239
2218,Cr1N2,0.11450000000000005
2219,Ca1Sn1Pd2,0.14970000000000014
2220,Sr3Ta2Zn1O9,3.4432000000000005
2221,Na2Al1Ag1Br6,1.1896
2222,Cs1In1Cl3,1.5975
2223,Li3Co2O5,0.4438
2232,Fe1C1S1O7,0.8479000000000001
2233,Nb6Hg1Br16O18,0.05149999999999999
2234,Bi2O3,2.5884
2235,Gd1C1O4,0.3452000000000001
2236,Cs2Mo1S3O1,2.1002
2237,La1Tl1P2Se6,1.7674999999999996
2238,Sb2H12Pd1C4Cl4,1.474
2239,S5I2O18,2.7553
2240,Nd1S3N3O12,0.0112000000000001
2241,W2Br5,0.8505
2242,Rb2Li1Fe1Mo3O12,2.6430000000000002
2243,Li6Cu1B4O10,0.6707000000000003
2244,Ba2Sr1Mg4F14,6.6307
2245,Be2P2Pb1O8,4.6645
2246,Fe1H8N3O13,2.3097
2247,H2C1N2O2,2.3507
2248,Na4Pu1H7O9,0.9535
2249,Ba5In3F19,4.7704
2250,K2Ru1O5,0.9617
2251,K2Cr2As1O10,0.08700000000000019
2252,Nd1H11S3O16,5.5927
2253,La4Fe1Sb2S10,0.0964999999999998
2254,Co1H18C1N6Cl1O3,2.2251
2255,Rb3Sm1F6,4.824
2256,Tl1Cu2H1Se2O10,0.5154000000000001
2257,Nd2Pd2O5,1.0903
2258,Na1Ga1P2O7,4.2572
2259,Na2Co1Si1O4,2.1388
2260,N1Cl1O2,0.9312
2261,Nd4Ni1S7,0.4794000000000001
2262,Mn1V1O2F5,0.5777999999999999
2263,Li1Dy1F2,0.07940000000000014
2264,K1Lu1Mo2O8,3.0588
2265,K2Dy1Cl5,4.9163999999999985
2266,Re6Se8O7F6,0.05839999999999997
2267,K3Zr2N1F12,2.9824
2268,Cs1Lu3F10,6.7335
2269,Cs2Ce1Ta6Br15O3,0.13070000000000004
2270,Ca5P3C1O12,0.4696999999999996
2271,Yb4Fe1S7,0.04469999999999974
2273,Sr1Ca1Al4Si4O20,0.0444
2275,Mg1Al1Cr3Fe1O8,2.2705
2276,K1Ta1Si2O7,3.6192
2277,Gd3Y1Fe4O12,0.4000999999999997
2278,Co1H15N6Cl2O2,3.1204
2279,K2Mo3S1O17,0.625
2280,Ag1Sb1Pb2S4,0.7869999999999999
2284,Cd3Ga2N4,0.07249999999999979
2285,Ca3Sb2N4,1.4055999999999995
2286,Sr1Th2Se5,1.4102000000000006
2287,N1O2,2.7031
2288,K2Cd3Te4,1.4380000000000002
2289,Ho6W1O12,3.4077
2290,Ba1Co2Si2O7,2.7397
2291,Na5Nd1W4O16,4.7864
2292,Fe2B1O4,1.0548000000000002
2293,P3Pb5O12F1,3.7225
2294,Co1H9C3N6,2.8901
2296,Ga1Te1Cl1,2.1702
2297,Ba1Ge2P2,0.5277999999999996
2298,As2S3O12,4.5716
2299,As1F3,5.3681
2300,Ca5P8,1.1444
2301,Cd1W6Br14,2.0591
2302,Si3Cl8O2,5.581
2303,Ba6Mn5O16,1.2986000000000004
2304,Tm2Mo1O6,2.1664
2305,Li1P5,0.4421999999999997
2307,Ca5P3H1O13,5.1991999999999985
2308,Na1Ta1O3,2.2603
2309,Pb1W1O4,2.9616
2310,In5Bi3S12,1.4932
2311,Ce1P5O14,0.10029999999999983
2312,Tl4V2O7,2.6066000000000003
2313,Gd1Fe2Si2,0.011700000000000266
2314,La1Zn1As1O1,0.5760000000000005
2315,Pr2O3,3.5619
2316,Rb3Y2B3O9,4.3878
2317,K1Li1Y1F5,7.164
2318,Al1S1Cl3O2,3.9568
2319,Nd2Si2O7,5.0399
2320,Na3Sc1Si2O7,3.7748
2321,Cs1Mn1F3,3.4542
2322,Rb1Pr1Mo2O8,3.8539
2323,Cr1Bi1O3,1.6013000000000002
2324,K2Ru1N3Cl3O5,2.0797
2325,Ba1Bi2B4O10,3.3514
2326,Tb3Si2S8I1,2.4541
2327,Sr2Co1P2O8,3.0105
2328,Cr2Ag2O7,1.4434
2330,Cs1Yb1Br3,4.3502
2331,Tl1Br1,2.1998
2334,Cs2K1Sc1Cl6,4.0204
2335,Li3V1O4,3.9381
2336,Er2Te4O11,3.2347999999999995
2337,Cs1Na5W2N6,1.7780000000000002
2338,Li1Co1P2O7,1.7232999999999998
2339,Fe1H2O2,2.28
2340,Mn1Fe1C5N6O1,1.3476
2341,Li2Se1O4,0.541
2342,Mg1Mn3Cu2O8,0.002299999999999969
2343,Ir3C8O8,1.7148
2344,Rb4C1O6,0.4304000000000001
2345,Ca5Si2C2O13,4.7909
2346,Yb1Dy2S4,2.1483000000000003
2348,Tb2Zr8O19,2.3641
2349,Co1Bi12O20,1.1879
2350,Re2C9S3O8,2.2711
2351,Zn1H4Cl2O6,2.5108
2352,Sr1Ti1Fe1P3O12,2.2526
2353,Ba3Cu1P2Br3O7,2.8621
2354,U1P2H6O7,2.5368
2355,Ca1H2S2O8,5.836
2356,H2Os5C16O16,1.7437
2357,Sr1Zn1H6O5,3.6276
2358,K4Te1P4H10O20,3.5839999999999996
2359,Li10Si1P2S12,2.5623
2360,Na2P1H5O6,4.7243
2362,Ba1Na2Si4,1.0116999999999998
2363,V2O1F5,1.5351
2364,Li6Mn1O2F4,2.6117
2365,Fe4O5F3,0.06929999999999993
2366,La2Bi4O9,1.7473
2367,Ta1Ga1O4,3.2929000000000004
2368,Li7V1O4F2,0.6625000000000001
2369,Mg3Fe2O5,2.1937000000000006
2370,Li4Ti2Ni3Sn3O16,0.22739999999999985
2371,Ca1Se1O3,4.1419
2372,Mn1V2O6,1.9386
2373,Li5Mn2V3O10,0.8184999999999998
2375,V3O4F2,0.4193000000000002
2376,V1Sb1P2O8,1.9295
2377,Li3Fe1B1P1O7,2.3336
2379,Li1Fe1B1O3,2.8972999999999995
2380,Mn3Cr3Sb2O16,0.16110000000000024
2381,Cd1H2S2O8,4.189
2382,Li1Co1S2,0.7140000000000001
2383,Li3Si2Bi3O10,3.1689999999999996
2384,V5W3O20,1.1635999999999995
2385,Li2Fe2Si4O11,3.4439
2387,Li1Cu1F4,0.3093999999999999
2388,Li2V2P3O12,1.146
2389,Li2Fe1P1O4F1,3.6955
2390,K4Li5Fe2O8,0.015199999999999991
2392,Sb5O7F1,3.0918
2393,Mn1Ni3O4,0.9944999999999996
2394,Zn2Hg2H2Se2O11,1.4529
2395,Li5V4O12F1,2.4582
2396,Mn12O5F19,0.10699999999999997
2397,Li2Ag1F3,1.9705
2398,Na4Ti7O16,2.4778
2399,Co2O1F3,0.6967999999999999
2401,Li2Mn1Co1O4,0.4936000000000002
2402,Li3V4O11F1,1.9956
2403,Sr1Rh2O4,1.3205000000000005
2404,Li3Sb1S3,2.2652
2405,La2Al4O9,3.7014999999999993
2406,Li4Ti1Cr1O6,1.2769
2407,Li3Si1Bi1C1O7,3.4372000000000003
2408,Li2Co2S3O12,2.7036999999999995
2409,Li3Mn2P2C2O14,0.9409
2410,Rb1Fe3O5,1.6178999999999997
2411,Li2Fe1H12S2O14,3.9178
2413,Li2Fe1As1C1O7,2.2031
2414,Li2Sb1As1C1O7,3.2399
2415,V5B2O10,0.44430000000000014
2416,Li2Fe2Si6O15,2.7493
2417,Li4Cr1O4,1.7279000000000002
2418,Na3Li3Mn2P2C2O14,3.5777
2419,Na3Mn1Si1B1O7,1.1277
2420,Na2Li1Fe1P1C1O7,3.5714999999999995
2421,Li1Cu2P1O4,0.6086
2422,Li1Te1H12N4,1.2835
2423,Na3Fe1B1S1O7,2.6907000000000005
2424,Cr1P4O11,2.6608
2425,Li4Sn1P2O8,3.1861
2426,Li3Ti2Cu1O6,0.2182000000000004
2427,Li2Ti3V1O8,0.5531999999999995
2428,Li4V3Ni2Sn3O16,1.5355999999999996
2429,Ba2Ge1O4,3.4905000000000004
2431,Sm1H8S3N3O10,5.3137
2432,K1Tl1O2,0.8835999999999999
2433,Ta2Cr1N1O5,1.4400999999999995
2434,K1Bi1O3,0.4905999999999999
2435,K5La4Si4O16F1,4.6610000000000005
2436,Re1Te1S1Cl4,2.3274
2437,Rb2Mn1Se2,1.1227
2438,Rb2Ge1F6,5.9669
2439,Ba3Na1Ta1O6,3.4197
2440,Er1F3,7.6163
2441,Ti1Si1Pt1,0.9930000000000004
2442,Ga1P1,0.2108000000000008
2443,Zn1Cd1Te2,0.7726000000000002
2444,Nb1Ga1Ru2,0.06919999999999947
2445,Li1Zn1Sb1,0.4185999999999997
2446,H6C1I1N1,3.9223
2447,Cr1F5,1.1817000000000002
2448,Ca1Sb1O3,0.14400000000000013
2449,Ga1B1N2,3.1415999999999995
2450,Y1N1,0.2144000000000004
2451,Ca1S3O10,4.9224000000000006
2452,K1Al9O14,4.1426
2453,Ba2Nb1Fe1O6,1.6905999999999994
2454,Te2Mo3Se2S2,0.30959999999999965
2455,Te1Mo1S1,0.21640000000000012
2457,Te2Mo1W3S6,0.4556
2458,Mo1W3Se2S6,1.4743999999999997
2461,Hf2Se1N2,1.3876999999999995
2462,K1La1Mg6O8,1.2199
2463,Li5P1S4Cl2,2.8384000000000005
2465,Na2Cl1,0.1463000000000001
2466,Er1B1O3,5.131499999999999
2467,Na1P1H6,1.0907
2468,Na1Tl1Hg2,0.02629999999999999
2469,Rb2Hg1Te1,0.2830999999999997
2470,Na1Sr2Mg1,0.2297
2471,Y2Hg1Pt1,0.0005999999999999339
2472,Al2Zn1S4,1.6622
2473,Rb2Au1Br1,3.2011000000000003
2474,Ni3P4O15,0.009899999999999992
2475,Tb1As1Pd1,0.05100000000000016
2476,La2N1Cl3,3.4185
2477,K2Tl1As1I6,0.8611
2478,Na2Tb1Cu1Cl6,1.4922
2479,K2Na1Tl1Cl6,1.8417
2480,Cs2K1Ce1Br6,0.3140000000000001
2481,Rb2Ce1Cu1F6,0.05790000000000006
2482,Sc1Mo3O8,1.3573
2483,Na4Al3Si3C1N1O13,4.367
2490,Li2Co3O6,0.03120000000000012
2492,Be1H8S1O8,5.4563
2493,Cs1Mn1O2F4,0.3487999999999998
2494,Er1W1Br1O4,2.7559
2495,Sr2Cu1Se2Cl2O6,0.4852999999999996
2496,Re1Cl4O2,0.9473
2497,Na3H5Se4O16,3.43
2498,U3W2O17F2,0.18299999999999986
2499,Si1H6N2F6,7.1221999999999985
2500,Ag2H2C2N6O13,1.8169
2501,Ba3Al2O6,3.8281
2502,P2H9N1O8,5.4788
2503,Mg1H6C1O6,4.8073
2504,In1Si2H19C7Br2,3.1218000000000004
2505,U1P4O12,0.019200000000000102
2507,Cs1Pr1S2O12,0.4334000000000001
